show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,primary_genre
s6114,Aliens Ate My Homework,Sean McNamara,"William Shatner, Dan Payne, Kirsten Robek, Ty Consiglio, Sean McNamara, Christian Convery, Jayden Greig, Lauren McNamara, Alex Zahara, Sandy Robson",United States,2018-03-06 00:00:00,2018,PG,90 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",Children & Family Movies
s6115,Alive and Kicking,Susan Glatzer,Unknown,Sweden,2017-08-10 00:00:00,2016,TV-14,89 min,Documentaries,Documentaries
s6116,All About Nina,Eva Vives,"Mary Elizabeth Winstead, Common, Kate del Castillo, Chace Crawford, Jay Mohr, Beau Bridges, Clea DuVall, Melonie Diaz, Camryn Manheim, Mindy Sterling, Angelique Cabral, Nicole Byer, Todd Louiso, Elizabeth Masucci, Sonoya Mizuno, Charlotte Newhouse, Victor Rasuk, Andree Vermeulen",United States,2019-03-18 00:00:00,2018,R,101 min,"Comedies, Dramas, Independent Movies",Comedies
s6117,All Dogs Go to Heaven,"Don Bluth, Gary Goldman, Dan Kuenster","Dom DeLuise, Burt Reynolds, Daryl Gilley, Candy Devine, Charles Nelson Reilly, Vic Tayback, Melba Moore, Judith Barsi, Rob Fuller, Earleen Carey, Anna Manahan, Nigel Pegram, Loni Anderson, Ken Page, Godfrey Quigley",Ireland,2020-06-01 00:00:00,1989,G,85 min,Children & Family Movies,Children & Family Movies
s6118,All Good Ones Get Away,Víctor García,"Claire Forlani, Jake Abel, Titus Welliver, Melina Matthews",Spain,2019-07-30 00:00:00,2019,TV-MA,83 min,Thrillers,Thrillers
s6119,All Hallows' Eve,Charlie Vaughn,"Lexi Giovagnoli, Ashley Argota, John DeLuca, Diane Salinger, Martin Klebba, Tracey Gold, Dee Wallace, Pilot Paisley-Rose, Daniel Cooksley, Vincent Giovagnoli, Dillon Cavitt",United States,2017-08-01 00:00:00,2016,TV-G,92 min,"Children & Family Movies, Independent Movies",Children & Family Movies
s6120,All Light Will End,Chris Blake,"Ashley Pereira, Alexandra Harris, Ted Welch, Sam Jones III, Sarah Butler, Andy Buckley, Graham Outerbridge, Michael James Thomas, John Schuck, Aaron Munoz",United States,2019-02-02 00:00:00,2018,TV-MA,84 min,"Horror Movies, Thrillers",Horror Movies
s6121,All the Boys Love Mandy Lane,Jonathan Levine,"Anson Mount, Edwin Hodge, Michael Welch, Brooke Bloom, Amber Heard, Aaron Himelstein, Whitney Able, Luke Grimes, Melissa Price",United States,2018-07-03 00:00:00,2006,R,91 min,Horror Movies,Horror Movies
s6122,All the Devil's Men,Matthew Hope,"Milo Gibson, Sylvia Hoeks, Gbenga Akinnagbe, William Fichtner, Joseph Millson, Elliot Cowan, Perry Fitzpatrick, Warren Rusher",United Kingdom,2019-05-15 00:00:00,2018,R,100 min,Action & Adventure,Action & Adventure
s6123,Alone in Berlin,Vincent Perez,"Emma Thompson, Brendan Gleeson, Daniel Brühl, Monique Chaumette, Joachim Bissmeier, Katrin Pollitt, Lars Rudolph, Uwe Preuss, Daniel Sträßer, Rainer Reiners, Mikael Persbrandt",United Kingdom,2019-02-15 00:00:00,2016,R,103 min,Dramas,Dramas
s6124,Along Came a Spider,Lee Tamahori,"Morgan Freeman, Monica Potter, Michael Wincott, Dylan Baker, Mika Boorem, Anton Yelchin, Kim Hawthorne, Jay O. Sanders, Billy Burke, Michael Moriarty, Penelope Ann Miller",United States,2019-10-01 00:00:00,2001,R,103 min,Thrillers,Thrillers
s6125,Alpha and Omega 2: A Howl-iday Adventure,Richard Rich,"Ben Diskin, Kate Higgins, Blackie Rose, Lindsay Torrance, Liza West, Tracy Pfau, Bill Lader, Meryl Leigh, Shaun Gerardo",United States,2019-10-01 00:00:00,2013,TV-G,45 min,Children & Family Movies,Children & Family Movies
s6126,Alpha and Omega: The Legend of the Saw Tooth Cave,Richard Rich,"Debi Derryberry, Ben Diskin, Kate Higgins, Lindsay Torrance, Larry Thomas, Bill Lader, Cindy Robinson",United States,2020-01-01 00:00:00,2014,TV-Y7,45 min,Children & Family Movies,Children & Family Movies
s6128,AlphaGo,Greg Kohs,Unknown,United States,2018-01-01 00:00:00,2017,TV-G,90 min,Documentaries,Documentaries
s6129,Always a Bridesmaid,Trey Haley,"Javicia Leslie, Jordan Calloway, Richard Lawson, Yvette Nicole Brown, Michelle Mitchenor, Amber Chardae Robinson, Jasmin Brown",United States,2020-03-03 00:00:00,2019,TV-14,98 min,"Comedies, Romantic Movies",Comedies
s6130,Amar Akbar & Tony,Atul Malhotra,"Rez Kempton, Sam Vincenti, Martin Delaney, Karen David, Laura Aikman, Goldy Notay, Meera Syal, Nina Wadia, Tanveer Ghani, Amrita Acharia",United Kingdom,2017-06-20 00:00:00,2015,TV-MA,92 min,"Comedies, Dramas",Comedies
s6131,Amar Akbar Anthony,Manmohan Desai,"Vinod Khanna, Rishi Kapoor, Amitabh Bachchan, Neetu Singh, Parveen Babi, Shabana Azmi, Nirupa Roy, Pran",India,2019-12-31 00:00:00,1977,TV-14,172 min,"Action & Adventure, Classic Movies, Comedies",Action & Adventure
s6132,Amar's Hands,Khaled Youssef,"Ghadah Abdulrazeq, Wafaa Amer, Hassan El Raddad, Houria Farghally, Sabry Fawwaz",Egypt,2019-04-26 00:00:00,2011,TV-14,125 min,Dramas,Dramas
s6134,American Anarchist,Charlie Siskel,William Powell,United States,2017-06-23 00:00:00,2016,TV-MA,81 min,Documentaries,Documentaries
s6135,American Assassin,Michael Cuesta,"Dylan O'Brien, Michael Keaton, Sanaa Lathan, Shiva Negar, Taylor Kitsch, Trevor White, Navid Negahban, Scott Adkins, David Suchet, Sydney Rae White",United States,2020-01-31 00:00:00,2017,R,112 min,Action & Adventure,Action & Adventure
s6136,American Beauty,Sam Mendes,"Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley, Mena Suvari, Chris Cooper, Peter Gallagher, Allison Janney, Scott Bakula, Sam Robards",United States,2020-01-01 00:00:00,1999,R,122 min,Dramas,Dramas
s6137,American Circumcision,Brendon Marotta,Unknown,United States,2018-12-16 00:00:00,2017,TV-14,101 min,Documentaries,Documentaries
s6139,American Experience: Ruby Ridge,Barak Goodman,"Dave Hunt, Bo Gritz, Sara Weaver",United States,2017-04-19 00:00:00,2017,TV-MA,53 min,Documentaries,Documentaries
s6141,American Experience: The Island Murder,Mark Zwonitzer,Blair Brown,United States,2019-05-01 00:00:00,2018,TV-14,53 min,Documentaries,Documentaries
s6142,American Hangman,Wilson Coneybeare,"Donald Sutherland, Vincent Kartheiser, Oliver Dennis, Paul Braunstein, Paul Amato, Matt Baram, Dan Beirne, Joanne Boland, Jamie Jacqueline Burns, Alexander Crowther",Canada,2019-07-30 00:00:00,2019,TV-MA,99 min,Thrillers,Thrillers
s6143,American Heist,Sarik Andreasyan,"Hayden Christensen, Adrien Brody, Jordana Brewster, Tory Kittles, Akon, Luis Da Silva Jr., Lance E. Nichols, Joe Chrest",Canada,2019-10-23 00:00:00,2014,R,95 min,"Action & Adventure, Dramas",Action & Adventure
s6144,American History X,Tony Kaye,"Edward Norton, Edward Furlong, Beverly D'Angelo, Jennifer Lien, Ethan Suplee, Fairuza Balk, Avery Brooks, Elliott Gould, Stacy Keach, William Russ, Guy Torry",United States,2019-11-01 00:00:00,1998,R,119 min,Dramas,Dramas
s6145,American Honey,Andrea Arnold,"Sasha Lane, Shia LaBeouf, Riley Keough, McCaul Lombardi, Arielle Holmes",United Kingdom,2019-04-27 00:00:00,2016,R,163 min,"Dramas, Independent Movies",Dramas
s6146,American Masters: Ted Williams,Nick Davis,Ted Williams,United States,2019-04-01 00:00:00,2018,TV-MA,55 min,"Documentaries, Sports Movies",Documentaries
s6148,American Psycho,Mary Harron,"Christian Bale, Willem Dafoe, Jared Leto, Reese Witherspoon, Samantha Mathis, Chloë Sevigny, Justin Theroux, Josh Lucas, Matt Ross, Bill Sage, Cara Seymour, Guinevere Turner",United States,2019-09-01 00:00:00,2000,R,102 min,"Comedies, Cult Movies, Dramas",Comedies
s6149,American Warfighter,Jerry G. Angelo,"Jerry G. Angelo, Paul Logan, Joshua Santana, Carolina Castro, David Robbins, Michael King, Tom Crisp, Jennifer Marshall, Victoria Clare, Ryan Baumann, Isaac C. Singleton Jr., Said Faraj",United States,2019-09-13 00:00:00,2019,TV-MA,106 min,Dramas,Dramas
s6150,Amy,Asif Kapadia,"Amy Winehouse, Lauren Gilbert",United Kingdom,2018-07-26 00:00:00,2015,R,128 min,"Documentaries, Music & Musicals",Documentaries
s6151,An American in Madras,Karan Bali,Unknown,India,2017-01-01 00:00:00,2013,TV-PG,80 min,Documentaries,Documentaries
s6152,An American Tail,Don Bluth,"Erica Yohn, Nehemiah Persoff, Amy Green, Phillip Glasser, Christopher Plummer, John Finnegan, Will Ryan, Hal Smith, Dom DeLuise, Madeline Kahn",United States,2018-04-01 00:00:00,1986,G,80 min,Children & Family Movies,Children & Family Movies
s6153,An American Tail: Fievel Goes West,"Phil Nibbelink, Simon Wells","Philip Glasser, James Stewart, Erica Yohn, Cathy Cavadini, Nehemiah Persoff, Dom DeLuise, Amy Irving, John Cleese, Jon Lovitz",United States,2018-04-01 00:00:00,1991,G,75 min,Children & Family Movies,Children & Family Movies
s6154,An American Tail: The Mystery of the Night Monster,Larry Latham,"Thomas Dekker, Lacey Chabert, Jane Singer, Nehemiah Persoff, Susan Boyd, Robert Hays, Pat Musick, Dom DeLuise, Candi Milo, Jeff Bennett",United States,2018-04-01 00:00:00,1999,G,75 min,Children & Family Movies,Children & Family Movies
s6155,An American Tail: The Treasures of Manhattan Island,Larry Latham,"Thomas Dekker, Dom DeLuise, Pat Musick, Nehemiah Persoff, Erica Yohn, Lacey Chabert, Elaine Bilstad, Rene Auberjonois, David Carradine, Sherman Howard, Tony Jay, Richard Karron, John Kassir, Ron Perlman",United States,2018-04-01 00:00:00,2000,G,79 min,Children & Family Movies,Children & Family Movies
s6156,An Hour and a Half,Wael Ehsan,"Eyad Nassar, Ahmed Bedir, Fathy Abdel Wahab, Sawsan Badr, Maged El Kedwany, Tarek Abdel Aziz, Karima Mokhtar, Yousra El Lozy, Somaya El Khashab, Mohamed Emam",Egypt,2019-04-26 00:00:00,2012,TV-14,87 min,Dramas,Dramas
s6158,An Interview with God,Perry Lang,"Brenton Thwaites, David Strathairn, Hill Harper, Charlbi Dean, Yael Grobglas",United States,2019-03-01 00:00:00,2018,TV-PG,97 min,"Dramas, Faith & Spirituality",Dramas
s6159,An Upper Egyptian,"Ismail Farouk, Hazem Fouda","Mohamed Ramadan, Randa El Behery, Nermin Maher, Inas El Naggar, Mayar El Gheity, Hassan Abdulfattah, Sabri Abdulmonem, Alaa Zenhom, Abdalah Mishrif, Mohamed Soliman",Egypt,2019-06-20 00:00:00,2014,TV-MA,85 min,"Comedies, Dramas",Comedies
s6160,Anarkali of Aarah,Avinash Das,"Swara Bhaskar, Sanjay Mishra, Vijay Kumar, Pankaj Tripathi, Mayur More, Ishtiyak Khan",India,2017-08-01 00:00:00,2017,TV-MA,111 min,"Dramas, Independent Movies",Dramas
s6161,Anchor and Hope,Carlos Marques-Marcet,"Oona Chaplin, Natalia Tena, David Verdaguer, Geraldine Chaplin",Spain,2019-02-15 00:00:00,2017,TV-MA,113 min,"Comedies, Dramas, LGBTQ Movies",Comedies
s6163,Anesthesia,Tim Blake Nelson,"Sam Waterston, Tim Blake Nelson, Jessica Hecht, Kristen Stewart, Corey Stoll, K. Todd Freeman, Glenn Close, Gretchen Mol, Michael Kenneth Williams, Gloria Reuben, Mickey Sumner, Yul Vazquez, Hannah Marks, Ben Konigsberg",United States,2018-12-30 00:00:00,2015,R,90 min,"Dramas, Independent Movies",Dramas
s6164,Angel Eyes,Luis Mandoki,"Jennifer Lopez, Jim Caviezel, Sonia Braga, Terrence Howard, Jeremy Sisto, Monet Mazur, Victor Argo, Shirley Knight",United States,2020-09-05 00:00:00,2001,R,103 min,"Dramas, Romantic Movies",Dramas
s6165,Anger Management,Peter Segal,"Adam Sandler, Jack Nicholson, Marisa Tomei, Luis Guzmán, Allen Covert, Lynne Thigpen, Kurt Fuller, Jonathan Loughran, Krista Allen, January Jones, Woody Harrelson, John Turturro, Kevin Nealon",United States,2019-11-01 00:00:00,2003,PG-13,105 min,Comedies,Comedies
s6166,Angry Indian Goddesses,Pan Nalin,"Amrit Maghera, Rajshri Deshpande, Pavleen Gujral, Anushka Manchanda, Sandhya Mridul, Sarah-Jane Dias, Tannishtha Chatterjee, Adil Hussain, Arjun Mathur, Anuj Choudhry",India,2017-03-14 00:00:00,2015,TV-MA,104 min,"Dramas, Independent Movies",Dramas
s6169,Ankur Arora Murder Case,Sohail Tatari,"Kay Kay Menon, Tisca Chopra, Arjun Mathur, Paoli Dam, Vishakha Singh, Manish Chaudhary, Vishesh Tiwari, Harsh Chhaya",India,2017-10-15 00:00:00,2013,TV-14,127 min,"Dramas, Thrillers",Dramas
s6170,Annabelle Hooper and the Ghosts of Nantucket,Paul Serafini,"Bailee Madison, Robert Capron, Rachel Resheff, Mavrick Moreno, Whitney Goin, Gary Weeks, Juliana Harkavy, Kevin B. McGlynn, Jamison Stern, Mia Matthews, Bianca Matthews",United States,2017-08-01 00:00:00,2016,TV-PG,92 min,Children & Family Movies,Children & Family Movies
s6171,Another Forever,Juan Zapata,"Daniela Escobar, Marlon Moreno, Peter Ketnath, Barbara Scolaro",Brazil,2017-03-21 00:00:00,2016,TV-PG,72 min,"Dramas, Independent Movies",Dramas
s6172,Ant-Man and the Wasp,Peyton Reed,"Paul Rudd, Evangeline Lilly, Michael Douglas, Michael Peña, Hannah John-Kamen, Laurence Fishburne, Michelle Pfeiffer, Walton Goggins, T.I., Judy Greer, Bobby Cannavale, David Dastmalchian, Abby Ryder Fortson, Randall Park",United States,2019-01-29 00:00:00,2018,PG-13,118 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy",Action & Adventure
s6173,Antar: Son of Shadad,Sherif Ismail,"Mohamed Henedi, Bassem Samra, Dorra Zarrouk, Lotfy Labib",Egypt,2019-05-09 00:00:00,2017,TV-MA,110 min,Comedies,Comedies
s6174,Antariksha Ke Rakhwale,Anirban Majumder,"Sonal Kaushal, Rupa Bhimani, Julie Tejwani, Sabina Malik, Jigna Bharadhwaj, Rajesh Kawa",Unknown,2019-06-18 00:00:00,2018,TV-Y7,65 min,Children & Family Movies,Children & Family Movies
s6176,Antidote,Ken Barbet,"Randy Couture, Chuck Zito, Wil Traval, Celeste Thornton, Rafael De La Fuente, Alyona Chekhova, Natali Yura, Thom Rivera",United States,2019-04-14 00:00:00,2018,TV-MA,90 min,"Action & Adventure, Horror Movies",Action & Adventure
s6177,Anwar,Manish Jha,"Siddharth Koirala, Nauheed Cyrusi, Manisha Koirala, Rajpal Yadav, Yashpal Sharma, Vijay Raaz, Hiten Tejwani, Sudhir Pandey, Sanjay Mishra, Lalit Tiwari",India,2019-12-31 00:00:00,2007,TV-14,134 min,"Dramas, Independent Movies",Dramas
s6179,Apache Warrior,"David Salzberg, Christian Tureaud",Unknown,United States,2019-11-01 00:00:00,2017,TV-MA,89 min,Documentaries,Documentaries
s6180,APEX: The Story of the Hypercar,"J.F. Musial, Josh Vietze",Zachary Levi,United States,2016-08-01 00:00:00,2016,Not Rated,86 min,Documentaries,Documentaries
s6181,Apollo 18,Gonzalo López-Gallego,"Warren Christie, Lloyd Owen, Ryan Robbins, Michael Kopsa, Andrew Airlie",United States,2019-03-09 00:00:00,2011,PG-13,87 min,"Horror Movies, Sci-Fi & Fantasy, Thrillers",Horror Movies
s6182,April and the Extraordinary World,"Christian Desmares, Franck Ekinci","Angela Galuppo, Paul Giamatti, Susan Sarandon, Tony Hale, J.K. Simmons, Tony Robinow, Mark Camacho, Tod Fennell, Carlos Alazraqui, Kari Wahlgren",France,2017-10-01 00:00:00,2015,PG,107 min,"Action & Adventure, Comedies",Action & Adventure
s6183,"Aram, Aram",Christopher Chambers,"John Roohinian, Levon Sharafyan, Sevak Hakoyan, David Villada, Mike Ghader, Razmik Mansuryan, Lorita Meg, Amy Sanders, Alla Tumanian",United States,2017-02-15 00:00:00,2015,TV-14,79 min,"Dramas, Independent Movies",Dramas
s6184,Are We Done Yet?,Khaled El Halafawy,"Ahmed Eid, Ayten Amer, Ahmed Fouad Selim, Mohsen Mansour",Egypt,2019-08-01 00:00:00,2018,TV-14,87 min,"Comedies, Dramas",Comedies
s6185,Arisan 2,Nia Dinata,"Surya Saputra, Cut Mini Theo, Tora Sudiro",Indonesia,2018-09-15 00:00:00,2011,TV-14,113 min,"Comedies, Dramas",Comedies
s6186,Arthur,Jason Winer,"Russell Brand, Helen Mirren, Greta Gerwig, Jennifer Garner, Geraldine James, Luis Guzmán, Nick Nolte, Christina Jacquelyn Calph, Murphy Guyer, José Ramón Rosario",United States,2019-04-01 00:00:00,2011,PG-13,110 min,"Comedies, Romantic Movies",Comedies
s6187,Arthur Christmas,Sarah Smith,"James McAvoy, Hugh Laurie, Bill Nighy, Jim Broadbent, Imelda Staunton, Ashley Jensen, Ramona Marquez, Marc Wootton, Laura Linney, Eva Longoria, Michael Palin, Joan Cusack, Deborah Findlay, Rich Fulcher, Sarah Smith, Clint Dyer, Kerry Shale, Stewart Lee, Bronagh Gallagher, Kevin Cecil, Alistair McGowan, David Menkin, Kris Pearn, Ian Ashpitel, Rich Hall, Seeta Indrani, Jane Horrocks, Peter Baynham, Emma Kennedy, Dominic West, Jerry Lambert, Julia Davis, Robbie Coltrane, Iain McKee, Sanjeev Bhaskar, Andy Serkis, Tamsin Greig, Rhys Darby, Seamus Malone, Cody Cameron, David Schneider, Kevin Eldon, Danny John-Jules, Brian Cummings",United Kingdom,2020-01-01 00:00:00,2011,PG,98 min,"Children & Family Movies, Comedies",Children & Family Movies
s6188,"As Above, So Below",John Erick Dowdle,"Perdita Weeks, Ben Feldman, Edwin Hodge, François Civil, Marion Lambert, Ali Marhyar, Cosme Castro, Hamid Djavadan, Théo Cholbi, Emy Lévy",United States,2018-09-16 00:00:00,2014,R,93 min,"Horror Movies, Thrillers",Horror Movies
s6189,As Good as It Gets,James L. Brooks,"Jack Nicholson, Helen Hunt, Greg Kinnear, Cuba Gooding Jr., Skeet Ulrich, Shirley Knight, Yeardley Smith, Lupe Ontiveros",United States,2020-01-01 00:00:00,1997,PG-13,139 min,"Comedies, Romantic Movies",Comedies
s6190,Assimilate,John Murlowski,"Joel Courtney, Calum Worthy, Andi Matichak, Katherine McNamara, Cam Gigandet, Mason McNulty, Terry Dale Parks, Vito Viscuso, Jennifer Pierce Mathus, Kevin Remington",United States,2019-10-25 00:00:00,2019,TV-MA,94 min,"Horror Movies, Sci-Fi & Fantasy, Thrillers",Horror Movies
s6191,Asura: The City of Madness,Sung-soo Kim,"Jung-min Hwang, Do-won Kwak, Man-sik Jung, Woo-sung Jung",South Korea,2018-02-15 00:00:00,2016,Not Rated,133 min,"Action & Adventure, Dramas",Action & Adventure
s6192,At All Costs,Mike Nicoll,"Parker Jackson Cartwright, Gabe York",United States,2016-12-14 00:00:00,2016,TV-MA,81 min,"Documentaries, Sports Movies",Documentaries
s6193,At First Light,Jason Stone,"Stefanie Scott, Theodore Pellerin, Percy Hynes White, Kate Burton, Saïd Taghmaoui, Kristin Booth, James Wotherspoon",Canada,2018-12-27 00:00:00,2018,TV-14,91 min,"Dramas, Sci-Fi & Fantasy",Dramas
s6194,ATM,Mez Tharatorn,"Chantavit Dhanasevi, Preechaya Pongthananikorn, Chaleumpol Tikumpornteerawong, Thawat Pornrattanaprasert, Sananthachat Thanapatpisal, Pongkool Suebsung, Puttachat Pongsuchat, Gornpop Janjaroen, Yanee Tramoth, Pongsatorn Jongwilak",United States,2018-09-05 00:00:00,2012,TV-14,122 min,"Comedies, Romantic Movies",Comedies
s6196,Attacking the Devil: Harold Evans and the Last Nazi War Crime,"David Morris, Jacqui Morris",Harold Evans,United Kingdom,2016-05-15 00:00:00,2014,TV-14,102 min,Documentaries,Documentaries
s6197,Attitude Test,"Fabrizio Copano, Augusto Matte","Belén Soto, Denise Rosenthal, Constanza Piccoli, Fabiola Alarcón, Lucas Balmaceda, Agustín Silva, Camilo Carmona, Ingrid Cruz, Elvis Fuentes, Samuel Landea",Chile,2018-08-19 00:00:00,2016,TV-14,88 min,"Comedies, Independent Movies",Comedies
s6198,Auschwitz: Blueprints of Genocide,Mike Rossiter,Roy Marsden,United Kingdom,2019-01-19 00:00:00,1994,TV-PG,49 min,Documentaries,Documentaries
s6200,Automata,Gabe Ibáñez,"Antonio Banderas, Dylan McDermott, Melanie Griffith, Birgitte Hjort Sørensen, Robert Forster, Christa Campbell, Tim McInnerny, Andy Nyman, David Ryall",Bulgaria,2017-09-08 00:00:00,2014,R,110 min,"Sci-Fi & Fantasy, Thrillers",Sci-Fi & Fantasy
s6201,Avengers: Infinity War,"Anthony Russo, Joe Russo","Robert Downey Jr., Josh Brolin, Mark Ruffalo, Tom Hiddleston, Chris Evans, Chris Hemsworth, Jeremy Renner, Chris Pratt, Elizabeth Olsen, Sebastian Stan, Benedict Cumberbatch, Paul Bettany, Cobie Smulders, Benedict Wong, Zoe Saldana, Karen Gillan, Vin Diesel, Dave Bautista, Bradley Cooper, Pom Klementieff, Scarlett Johansson, Benicio Del Toro, Anthony Mackie, Chadwick Boseman, Danai Gurira, Paul Rudd, Don Cheadle, Tom Holland",United States,2018-12-25 00:00:00,2018,PG-13,150 min,"Action & Adventure, Sci-Fi & Fantasy",Action & Adventure
s6202,Avicii: True Stories,Levan Tsikurishvili,Avicii,Sweden,2018-12-28 00:00:00,2017,TV-MA,97 min,"Documentaries, Music & Musicals",Documentaries
s6203,Azhar,Anthony D'Souza,"Emraan Hashmi, Prachi Desai, Nargis Fakhri, Lara Dutta, Kunaal Roy Kapur, Gautam Gulati, Anikie Maguire, Kulbhushan Kharbanda, Rajesh Sharma, Shernaz Patel, Veerendra Saxena",India,2019-04-12 00:00:00,2016,TV-14,129 min,"Dramas, Sports Movies",Dramas
s6204,B.A. Pass,Ajay Bahl,"Shadab Kamal, Shilpa Shukla, Rajesh Sharma, Dibyendu Bhattacharya, Vijay Kaushik, Anula Navlekar, Happy Ranjit, Raveena Singh, Padam Mishra",India,2018-06-07 00:00:00,2013,TV-14,99 min,"Dramas, Independent Movies",Dramas
s6205,Babam ve Oğlum,Çagan Irmak,"Çetin Tekindor, Fikret Kuşkan, Hümeyra, Ege Tanman, Şerif Sezer, Yetkin Dikinciler, Binnur Kaya, Mahmut Gökgöz, Nergis Çorakçi, Bilge Sen",Turkey,2018-04-30 00:00:00,2005,TV-14,112 min,Dramas,Dramas
s6206,Babel,Alejandro G. Iñárritu,"Brad Pitt, Cate Blanchett, Gael García Bernal, Koji Yakusho, Adriana Barraza, Rinko Kikuchi, Said Tarchani, Boubker Ait El Caid, Elle Fanning, Nathan Gamble, Mohamed Akhzam",France,2019-01-01 00:00:00,2006,R,143 min,"Dramas, Independent Movies",Dramas
s6207,Bachelor Girls,Shikha Makan,Unknown,India,2018-03-01 00:00:00,2016,TV-MA,61 min,Documentaries,Documentaries
s6208,Back and Forth,José Eduardo Belmonte,"Ingrid Guimarães, Fábio Assunção, Alice Braga, Rosanne Mulholland, Caroline Abras, João Assunção",Brazil,2017-01-05 00:00:00,2016,Not Rated,95 min,"Comedies, Dramas",Comedies
s6209,Backcountry,Adam MacDonald,"Missy Peregrym, Jeff Roop, Eric Balfour, Nicholas Campbell",Canada,2017-03-30 00:00:00,2014,Not Rated,92 min,"Horror Movies, Independent Movies, Thrillers",Horror Movies
s6210,Backfire,Dave Patten,"Black Deniro, Byron ""Squally"" Vinson, Dominic Costa, Nick Ferraro, Peter Ferriero, Jowharah Jones",United States,2019-04-05 00:00:00,2019,TV-MA,97 min,"Dramas, Independent Movies, Thrillers",Dramas
